-15,0
-13,0.00036363636363637200
-11,0.002545454545454570
-9,0.009818181818181840
-7,0.02872727272727270
-5,0.052727272727272700
-3,0.08145454545454550
-1,0.09454545454545460
1,0.08836363636363640
3,0.06618181818181820
5,0.03927272727272730
7,0.021090909090909100
9,0.009818181818181840
11,0.003636363636363630
12,0.0007272727272727430
15,0
