-15,0
-13,0
-11,0.0007272727272727430
-9,0.003636363636363630
-7,0.015272727272727300
-5,0.03563636363636370
-3,0.07272727272727270
-1,0.10581818181818200
1,0.11054545454545500
3,0.07854545454545460
5,0.04290909090909090
7,0.02036363636363640
9,0.00872727272727275
11,0.0029090909090909200
12,0.00036363636363637200
15,0
